#PVF_File

[equalization]
	4.5	0.64	0.64	0.64
	0.64	0.67	0.67	0.67
	0.67	0.52	0.52	0.63
	4.45	0.63	0.63	0.63
	0.63	0.66	0.66	0.66
	0.66	0.52	0.51	0.62
	4.4	0.62	0.62	0.62
	0.62	0.65	0.65	0.65
	0.65	0.51	0.5	0.61
	4.34	0.61	0.61	0.61
	0.61	0.64	0.64	0.64
	0.64	0.5	0.49	0.6
	4.29	0.61	0.61	0.61
	0.61	0.64	0.64	0.64
	0.64	0.49	0.48	0.6
	4.24	0.6	0.6	0.6
	0.6	0.63	0.63	0.63
	0.63	0.48	0.47	0.59
	4.19	0.59	0.59	0.59
	0.59	0.62	0.62	0.62
	0.62	0.47	0.46	0.58
	4.15	0.58	0.58	0.59
	0.59	0.62	0.62	0.62
	0.62	0.46	0.45	0.57
	4.1	0.58	0.58	0.58
	0.58	0.61	0.61	0.61
	0.61	0.45	0.45	0.57
	4.05	0.57	0.57	0.57
	0.57	0.6	0.6	0.6
	0.6	0.45	0.44	0.56
	4.01	0.57	0.57	0.57
	0.57	0.6	0.6	0.6
	0.6	0.44	0.43	0.56
	3.97	0.56	0.56	0.56
	0.56	0.59	0.59	0.59
	0.59	0.43	0.43	0.55
	3.92	0.55	0.55	0.55
	0.55	0.59	0.59	0.59
	0.59	0.43	0.42	0.54
	3.88	0.55	0.55	0.55
	0.55	0.58	0.58	0.58
	0.58	0.42	0.41	0.54
	3.84	0.54	0.54	0.54
	0.54	0.57	0.57	0.57
	0.57	0.41	0.4	0.53
	3.8	0.54	0.54	0.54
	0.54	0.57	0.57	0.57
	0.57	0.4	0.4	0.53
	3.76	0.53	0.53	0.53
	0.53	0.56	0.56	0.56
	0.56	0.4	0.39	0.52
	3.72	0.52	0.52	0.52
	0.53	0.56	0.56	0.56
	0.56	0.39	0.39	0.52
	3.69	0.52	0.52	0.52
	0.52	0.55	0.55	0.55
	0.55	0.39	0.38	0.51
	3.65	0.51	0.51	0.51
	0.51	0.55	0.55	0.55
	0.55	0.38	0.37	0.51
	3.61	0.51	0.51	0.51
	0.51	0.54	0.54	0.54
	0.54	0.37
[/equalization]

[slave hp equalization]
	0.6
